company_name,salary,year,edu,job_name,pos_count,salary_lower,salary_upper,city
网联,22.5,3-5年,本科,数据分析,5,15,30,北京
跟谁学,11.5,经验不限,本科,数据分析,5,9,14,北京
滴滴,32.5,3-5年,研究生,资深数据分析师,4,30,35,北京
北京小信分信息技术有限公司,16.5,1-3年,本科,数据分析师,2,11,22,北京
BOSS直聘,55.0,3-5年,本科,数据分析师,6,40,70,北京
滴滴,22.5,1-3年,本科,数据分析师,2,15,30,北京
北京军懋国兴科技,20.0,经验不限,研究生,数据分析师,3,15,25,北京
美菜网,17.5,3-5年,本科,数据分析师,1,15,20,北京
今日头条,30.0,3-5年,本科,数据分析师,4,25,35,北京
北京一览科技有限公司,22.5,1-3年,本科,数据分析师,2,15,30,北京
嘀嗒出行,24.0,3-5年,本科,高级数据分析师,1,16,32,北京
文德数慧,5.0,经验不限,大专,高德地图数据分析专员,5,4,6,北京
任子行,12.5,1-3年,本科,数据分析工程师,4,10,15,北京
RELX悦刻,37.5,3-5年,本科,数据分析师,6,25,50,北京
数洋智慧,12.5,3-5年,本科,数据分析师,6,10,15,北京
VIPKID,45.0,3-5年,本科,数据分析专家,5,30,60,北京
北京理工新源,30.0,5年以上,本科,数据分析师,1,20,40,北京
嘉和美康,20.0,3-5年,研究生,数据分析师,3,15,25,北京
京东数字科技,22.5,3-5年,本科,数据分析师,2,15,30,北京
汽车之家,4.0,5年以上,本科,数据分析师,2,3,5,北京
美菜网,30.0,5年以上,学历不限,数据分析高经/专家,1,20,40,北京
京东数字科技,40.0,经验不限,本科,高级数据分析师,1,30,50,北京
VIPKID,22.5,1年以内,本科,数据分析师,4,15,30,北京
凯叔讲故事,30.0,3-5年,本科,数据分析师,5,20,40,北京
智慧星光,20.0,经验不限,本科,产品经理（数据分析方向）,4,15,25,北京
上海欧拉网络,30.0,3-5年,本科,产品/数据分析师,6,20,40,北京
宜信公司,26.5,3-5年,研究生,数据分析师（风控建模）,4,18,35,北京
信用生活,16.5,1-3年,本科,数据分析师,3,11,22,北京
洋钱罐,22.5,1-3年,本科,数据分析工程师,5,15,30,北京
360金融,20.5,3-5年,本科,bi数据分析工程师,6,20,21,北京
FunPlus,20.0,3-5年,本科,游戏数据分析,1,15,25,北京
快手,37.5,经验不限,学历不限,游戏数据分析,2,25,50,北京
唯医骨科,20.0,3-5年,本科,数据分析师,1,15,25,北京
BOSS直聘,30.0,3-5年,本科,数据分析/挖掘工程师-看准网,6,25,35,北京
微店,20.0,1-3年,本科,数据分析师,5,15,25,北京
汽车之家,20.0,3-5年,本科,数据分析师,5,15,25,北京
滴滴,25.5,3-5年,本科,资深数据分析师-ds,6,25,26,北京
姿美堂,12.5,5年以上,本科,高级数据分析师,3,10,15,北京
奔讯,17.5,5年以上,本科,数据分析师,4,15,20,北京
京东数字科技,30.0,1-3年,本科,数据分析师,6,25,35,北京
京东世纪贸易有限公司,15.0,3-5年,本科,数据分析师,3,10,20,北京
客如云,25.0,5年以上,本科,资深数据分析(j13092),4,20,30,北京
畅捷通,15.5,1-3年,本科,数据分析,6,13,18,北京
开课吧,8.5,1-3年,本科,数据分析助教,1,6,11,北京
BOSS直聘,30.0,3-5年,本科,数据分析工程师【商业产品团队】,5,20,40,北京
绫致时装,8.5,1-3年,本科,数据分析师-data analyst,4,8,9,北京
安永华明会计师事务所,18.0,经验不限,本科,数据分析师,1,12,24,北京
北通四海,6.0,1年以内,本科,数据分析师,4,4,8,北京
京东世纪贸易有限公司,15.0,1-3年,本科,数据分析师,1,12,18,北京
爱慕股份有限公司,6.5,1-3年,本科,数据分析,4,5,8,北京
洋帆,5.5,经验不限,本科,数据分析,6,5,6,北京
阿芙精油,7.5,经验不限,本科,数据分析专员,6,5,10,北京
BOSS直聘,15.0,1-3年,本科,数据分析师,4,12,18,北京
京东数字科技,22.5,5年以上,本科,数据分析师,6,15,30,北京
有谦软联,27.5,5年以上,本科,数据分析师,5,25,30,北京
有书,32.5,3-5年,本科,高级数据分析师,2,25,40,北京
BOSS直聘,35.0,3-5年,本科,商业数据分析师,6,25,45,北京
中信百信银行,26.5,3-5年,本科,数据分析师,1,18,35,北京
易天新动,25.0,1-3年,本科,数据分析师,2,20,30,北京
VIPKID,30.0,3-5年,本科,高级数据分析师,4,20,40,北京
京东数字科技,20.0,1-3年,本科,数据分析师,6,15,25,北京
宝誉德,30.0,经验不限,本科,数据分析,4,20,40,北京
华米科技,22.5,1-3年,学历不限,产品经理（数据分析） (mj000070),1,15,30,北京
齐聚科技,15.5,1-3年,本科,数据分析师,2,11,20,北京
搜狐畅游,21.5,3-5年,本科,数据分析师,1,17,26,北京
AnG,15.0,1-3年,本科,数据分析师,4,13,17,北京
水滴公司,32.5,5年以上,本科,商业/运营数据分析师,3,25,40,北京
她拍,30.0,5年以上,本科,资深数据分析师,3,20,40,北京
天地在线,4.0,经验不限,大专,数据分析专员,4,3,5,北京
甲乙丙丁网,17.5,3-5年,本科,数据分析师,2,15,20,北京
京东世纪贸易有限公司,25.0,5年以上,本科,增长数据分析,4,20,30,北京
滴滴,30.0,3-5年,本科,数据分析经理,1,25,35,北京
京东集团,24.0,3-5年,本科,数据分析岗(品质提升部),5,18,30,北京
人人云图,10.5,1年以内,研究生,数据分析师,3,8,13,北京
一起教育科技,30.0,3-5年,本科,高级数据分析师,4,25,35,北京
京东集团,35.0,5年以上,本科,高级数据分析师,5,30,40,北京
鹰徽教育,10.5,经验不限,本科,高级数据分析师,1,10,11,北京
展旗科技,27.5,5年以上,本科,高级数据分析师,3,20,35,北京
凡普金科,30.0,5年以上,本科,数据分析师,1,20,40,北京
百观,20.0,1-3年,本科,数据分析师,1,15,25,北京
闪银奇异,25.0,3-5年,本科,数据分析师（风控）,5,20,30,北京
蘑菇智行,20.0,3-5年,本科,数据分析师,6,15,25,北京
数能科技,7.5,经验不限,本科,数据分析,3,6,9,北京
滴滴出行,24.5,1-3年,本科,资深信息安全数据分析专家,2,24,25,北京
LBE TECH,3.5,应届生,本科,数据分析,5,3,4,北京
清研智库,8.5,1-3年,研究生,数据分析师,2,7,10,北京
东方淼森,8.0,经验不限,本科,数据分析工程师,5,6,10,北京
北京税银通,11.5,应届生,研究生,数据分析师,2,9,14,北京
微店,20.0,3-5年,本科,数据分析,1,15,25,北京
忽客,45.0,1年以内,本科,数据分析师,5,30,60,北京
北京三七数据技术,16.5,经验不限,本科,数据分析师,6,11,22,北京
宏图远见,25.0,3-5年,研究生,数据分析师,2,20,30,北京
闪银奇异,22.5,1-3年,本科,数据分析师（商务）,1,15,30,北京
造作,12.5,3-5年,本科,数据分析师,2,10,15,北京
智慧星光,20.0,经验不限,本科,数据分析产品经理,3,15,25,北京
马上消费金融,17.5,3-5年,本科,数据分析师,4,13,22,北京
蛋壳公寓,30.0,3-5年,本科,高级数据分析师,4,20,40,北京
宜信公司,30.0,5年以上,研究生,数据分析经理,6,20,40,北京
志翔科技,24.0,经验不限,本科,数据分析软件工程师,1,16,32,北京
京东集团,20.0,3-5年,本科,电商运营数据分析师,1,15,25,北京
京东数字科技,27.0,3-5年,本科,数据分析师,2,18,36,北京
BOSS直聘,45.0,3-5年,本科,数据分析师,5,30,60,北京
京东物流,22.5,3-5年,本科,数据分析岗,3,15,30,北京
滴滴出行,32.5,3-5年,研究生,资深数据分析师,1,25,40,北京
点点未来,20.0,3-5年,本科,数据分析师,5,15,25,北京
北京尚德机构,16.5,3-5年,本科,数据分析师,2,13,20,北京
快手,30.0,3-5年,本科,数据分析师,3,20,40,北京
陌陌,30.0,3-5年,本科,数据分析师（社交生态方向）,5,20,40,北京
北京千喜鹤公司,18.0,1-3年,研究生,数据分析师,1,12,24,北京
泰洋川禾,20.0,3-5年,本科,高级数据分析师,4,15,25,北京
Amazon,12.5,1-3年,本科,数据分析师,2,10,15,北京
茄子快传,45.0,5年以上,本科,高级数据分析,2,30,60,北京
万疆网络,16.0,1-3年,本科,数据分析,5,12,20,北京
北京尚德机构,55.0,5年以上,本科,数据分析专家/总监,6,40,70,北京
闪电计划,20.0,3-5年,本科,bi数据分析师,6,15,25,北京
玖富,30.0,3-5年,本科,风险数据分析师,6,20,40,北京
盛隆电气,30.0,3-5年,研究生,数据分析经理,6,20,40,北京
长盛天成,20.5,5年以上,本科,数据分析,2,16,25,北京
奥维云网,5.5,1年以内,本科,助理数据分析师,6,5,6,北京
腾讯,30.0,3-5年,本科,信息流产品数据分析,2,20,40,北京
汽车之家,21.5,5年以上,本科,数据分析师（旅行家）,2,18,25,北京
志翔科技,22.5,3-5年,研究生,数据分析师,5,15,30,北京
志翔科技,45.0,5年以上,本科,数据分析架构师,3,30,60,北京
有缘网,2.5,1年以内,本科,数据分析实习生,5,2,3,北京
华炎信息,5.5,应届生,本科,英语数据分析,6,5,6,北京
凤凰金融,25.0,3-5年,本科,数据分析与管理,5,20,30,北京
睿智合创,15.0,1-3年,研究生,数据分析师,2,12,18,北京
祥运科技,25.0,3-5年,本科,数据分析师,6,20,30,北京
北京新氧万维,22.5,3-5年,本科,数据分析师,2,15,30,北京
久爱致和,6.5,1-3年,本科,数据分析员,1,5,8,北京
滴滴,22.5,3-5年,本科,数据分析专家,1,15,30,北京
CSDN,20.0,3-5年,本科,数据分析师：hive / java,1,15,25,北京
北京时空幻境,32.5,经验不限,本科,数据分析师,3,30,35,北京
克劳锐,16.5,5年以上,本科,数据分析师,2,15,18,北京
英视睿达,12.5,1-3年,本科,卫星、气象数据分析工程师,3,10,15,北京
跨越速运,22.5,1-3年,大专,道路数据分析高级工程师,6,15,30,北京
BOSS直聘,45.0,1-3年,研究生,高级数据分析师,2,30,60,北京
IMS,17.5,3-5年,本科,数据分析师,2,15,20,北京
BOSS直聘,22.5,3-5年,本科,数据分析师,1,15,30,北京
京东数字科技,50.0,5年以上,本科,数据分析专家,5,35,65,北京
数盟网络,18.0,3-5年,本科,广告数据分析师,1,12,24,北京
新东方,12.5,1-3年,本科,数据分析师,5,10,15,北京
快手,30.0,1-3年,本科,数据分析师,2,20,40,北京
轻松筹,12.5,1-3年,本科,数据分析 (mj000419),6,10,15,北京
BOSS直聘,42.5,5年以上,本科,渠道投放数据分析负责人,1,35,50,北京
开课吧,18.0,3-5年,本科,高级数据分析师,5,12,24,北京
汉熵通信,40.0,5年以上,本科,数据分析师,1,30,50,北京
土豆雅思,22.5,1-3年,本科,销售数据分析师,3,15,30,北京
开课吧,10.0,1-3年,本科,数据分析助教,6,8,12,北京
捷越普惠,21.0,经验不限,学历不限,数据分析狮,1,16,26,北京
普强信息,7.5,1-3年,本科,数据分析工程师,2,5,10,北京
彩食鲜,22.5,3-5年,大专,数据分析（技术）,4,15,30,北京
国脉集团,9.0,经验不限,本科,数据分析师,3,6,12,北京
本木医疗,25.0,3-5年,本科,资深数据分析师,2,20,30,北京
宝宝树,27.5,5年以上,本科,数据分析师,3,20,35,北京
BOSS直聘,35.0,3-5年,本科,数据分析师,3,25,45,北京
伴鱼,17.5,1-3年,本科,数据分析/数据运营,3,15,20,北京
华闻传媒研究院,8.5,1-3年,本科,数据分析师,3,7,10,北京
北京京航航天304所,11.5,3-5年,本科,遥感数据分析工程师,5,9,14,北京
凯普奇,5.0,1-3年,大专,gis数据分析师,5,4,6,北京
360金融,30.0,3-5年,学历不限,数据分析工程师,1,20,40,北京
嘀嗒出行,37.5,5年以上,本科,高级数据分析经理,5,25,50,北京
中盈达科技,9.0,1-3年,研究生,数据分析师,6,8,10,北京
BOSS直聘,45.0,3-5年,本科,高级数据分析师,2,35,55,北京
发那科,22.5,5年以上,本科,高级数据分析专员,3,15,30,北京
BOSS直聘,35.0,5年以上,本科,资深数据分析师,5,30,40,北京
首汽约车,15.0,1-3年,本科,数据分析师,6,12,18,北京
云图微动,22.5,3-5年,本科,游戏数据分析,2,15,30,北京
Keep,20.0,3-5年,本科,数据分析师,6,15,25,北京
智慧星光,8.0,1-3年,本科,数据分析师,2,6,10,北京
易宝支付,30.0,5年以上,本科,产品经理,2,25,35,北京
松果出行,45.0,3-5年,本科,用户产品经理,2,30,60,北京
搜狐,25.0,3-5年,研究生,高级产品经理,4,20,30,北京
京东集团,22.5,1-3年,本科,产品经理,2,15,30,北京
盛威时代,22.5,3-5年,本科,产品经理,3,15,30,北京
饿了么公司,37.5,3-5年,本科,策略产品经理（北京）,1,25,50,北京
聚力传媒PPTV,18.0,3-5年,学历不限,产品经理,1,12,24,北京
京东集团,30.0,经验不限,本科,产品经理,1,20,40,北京
云粒智慧,37.5,5年以上,本科,产品经理,6,25,50,北京
中国知网,8.5,经验不限,研究生,产品经理,6,7,10,北京
韩美智恒,35.0,5年以上,本科,it产品经理,1,30,40,北京
58赶集集团,24.0,5年以上,本科,产品经理,4,18,30,北京
饿了么公司,37.5,5年以上,本科,资深产品经理（北京）,5,25,50,北京
京东集团,37.5,3-5年,本科,搜索产品经理,6,25,50,北京
华为,30.0,1-3年,本科,产品经理,1,20,40,北京
BOSS直聘,25.0,1-3年,本科,产品经理（saas）,4,20,30,北京
国源科技,12.5,3-5年,本科,产品经理,2,10,15,北京
创业慧康,20.0,1-3年,本科,产品经理,4,15,25,北京
东信北邮,7.5,1-3年,本科,产品经理,3,5,10,北京
量子启示,10.5,1-3年,本科,产品经理,4,8,13,北京
新奥集团,27.5,5年以上,本科,产品经理,5,20,35,北京
京东集团,30.0,3-5年,本科,京东产品经理,4,20,40,北京
牛卡福网络科技,20.5,5年以上,本科,tob产品经理,1,20,21,北京
捷众普惠(花生好车),22.5,3-5年,本科,产品经理,3,15,30,北京
京东集团,21.0,5年以上,本科,产品经理,5,15,27,北京
玖富,30.0,3-5年,本科,分期商城产品经理,4,25,35,北京
京东物流,16.0,1-3年,本科,产品经理,4,12,20,北京
BOSS直聘,20.0,3-5年,本科,数据产品经理,2,15,25,北京
旷视MEGVII,30.0,3-5年,本科,产品经理,3,20,40,北京
捷越联合,20.0,5年以上,本科,产品经理,5,15,25,北京
聪明核桃教育,37.5,3-5年,本科,学生端产品经理 (mj000132),4,25,50,北京
云竹,15.0,1年以内,大专,产品经理,6,10,20,北京
牛卡福网络科技,21.5,3-5年,本科,产品经理,2,18,25,北京
首页大数据,11.0,3-5年,本科,产品经理,4,10,12,北京
苏宁云商集团,21.0,3-5年,本科,产品经理,2,14,28,北京
京东世纪贸易有限公司,27.5,5年以上,本科,产品经理,1,20,35,北京
滴滴出行,24.0,3-5年,本科,产品经理,4,18,30,北京
中国石油规划总院,15.5,5年以上,本科,产品经理,2,15,16,北京
今日头条,22.5,3-5年,本科,商业产品经理,4,15,30,北京
BOSS直聘,17.5,1-3年,本科,策略产品经理,5,15,20,北京
Suning,23.0,5年以上,大专,高级产品经理,1,16,30,北京
京东物流,45.0,5年以上,本科,gis产品经理,5,30,60,北京
小帮规划,30.0,3-5年,本科,高级商业产品经理,2,25,35,北京
老虎集团,32.5,经验不限,本科,产品经理,1,25,40,北京
好未来,37.5,3-5年,本科,高级产品经理,1,25,50,北京
BOSS直聘,17.5,3-5年,本科,产品经理,3,15,20,北京
北京新氧万维,27.5,3-5年,本科,产品经理,2,25,30,北京
京东集团,12.5,3-5年,本科,产品经理,5,10,15,北京
优炫软件,12.5,3-5年,本科,产品经理,3,10,15,北京
BOSS直聘,35.0,3-5年,本科,产品经理,5,25,45,北京
沃东天骏信息技术,37.5,3-5年,本科,产品经理,6,25,50,北京
尚德机构,30.0,3-5年,本科,ehr产品经理,5,20,40,北京
BOSS直聘,37.5,3-5年,本科,策略产品经理,2,30,45,北京
数知科技,20.0,3-5年,本科,产品经理,6,15,25,北京
金吉列留学,25.0,3-5年,本科,产品经理,3,20,30,北京
陌陌,17.5,3-5年,本科,产品经理,3,15,20,北京
嘉和美康,21.0,5年以上,本科,产品经理,2,18,24,北京
阿里巴巴集团,32.5,3-5年,本科,内容产品经理,5,25,40,北京
BOSS直聘,30.0,3-5年,本科,策略产品经理,6,20,40,北京
金荆藤,10.5,1-3年,本科,产品经理,2,10,11,北京
嘉和美康,20.0,3-5年,本科,产品经理,6,15,25,北京
辰安科技,19.0,5年以上,本科,产品经理,4,15,23,北京
京东集团,20.0,3-5年,本科,产品经理岗,4,15,25,北京
福佑卡车,30.0,5年以上,本科,物流产品经理,1,25,35,北京
阿里云,30.0,5年以上,本科,安全产品经理,4,20,40,北京
京东数字科技,45.0,5年以上,本科,产品经理,6,30,60,北京
东信北邮,10.0,1-3年,学历不限,产品经理,6,8,12,北京
VIPKID,27.5,3-5年,本科,平台产品经理,5,20,35,北京
安妮花教育,25.0,5年以上,本科,高级产品经理,6,20,30,北京
京东集团,25.0,3-5年,本科,用户增长产品经理,3,20,30,北京
好未来,20.0,1-3年,本科,产品经理,1,15,25,北京
北明软件,22.5,3-5年,本科,产品经理,3,15,30,北京
北京晟学未来,12.5,1-3年,本科,产品经理,5,10,15,北京
美柚,22.5,3-5年,本科,产品经理,1,15,30,北京
58到家,30.0,5年以上,本科,流量产品经理,2,25,35,北京
京东集团,35.0,5年以上,本科,高级产品经理,1,30,40,北京
好未来,55.0,5年以上,本科,高级产品经理,6,40,70,北京
奇虎测腾安全技术,19.0,3-5年,本科,产品经理,2,16,22,北京
阿里巴巴集团,40.0,3-5年,本科,商业产品经理,6,30,50,北京
中国金融认证中心,19.5,3-5年,本科,产品经理,1,14,25,北京
乐佳善优母婴营养品,9.0,3-5年,本科,产品经理,3,6,12,北京
鸿合,20.0,3-5年,本科,产品经理,5,15,25,北京
